"id","doi","display_name","author","publication_year","cited_by_count","altmetric_score","news_outlets","blogs","twitter","members_of_the_public","practitioners","research_scientists","science_communicators","Clinical_Psychology_and_Psychotherapy","Psychology","Medicine","Computer_science","Biology","Engineering","Geography","History","Materials_science","Physics","Environmental_science","Geology","Chemistry","Art","Sociology","Political_science","Philosophy","Economics","Business","Mathematics"
"https://openalex.org/W2625991637","10.1037/pri0000044","Innovations in the practice of culturally competent suicide risk management.","Joyce Chu; Brandon Hoeflein; Peter Goldblum; Bruce Bongar; Genevieve M. Heyne; Natasha Gadinsky; Matthew D. Skinta",2017,5,NA,NA,NA,NA,NA,NA,NA,NA,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2612816498","10.1146/annurev-clinpsy-032816-044941","Irritability in Children and Adolescents","Melissa A. Brotman; Katharina Kircanski; Ellen Leibenluft",2017,102,0.5,NA,NA,1,NA,NA,1,NA,86,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2557708428","10.3389/fnagi.2016.00280","Cognitive Intervention As an Early Non-pharmacological Strategy in Alzheimer's Disease: A Translational Perspective","Sarah Wehle Gehres; Andreia Silva da Rocha; Antoine Leuzy; Cássio Morais Loss; Giordano Gubert Viola; Eduardo R. Zimmer",2016,5,11.6,1,NA,5,2,NA,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2493230508","10.1007/s00115-016-0169-y","Das deutsche Forschungsnetz zu psychischen Erkrankungen","Michael Bauer; Tobias Banaschewski; Andreas Heinz; Inge Kamp-Becker; Andreas Meyer-Lindenberg; Frank Padberg; Michael A. Rapp; R. Rupprecht; Friederike Schneider; Thomas G. Schulze; Hans-Ulrich Wittchen",2016,7,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"https://openalex.org/W2477310620","10.1111/cpsp.12166","Translational applications of personality science for the conceptualization and treatment of psychopathology.","Gregory J. Lengel; Ashley C. Helle; Hilary L. DeShong; Neil A. Meyer; Stephanie N. Mullins-Sweatt",2016,24,2,NA,NA,3,NA,NA,3,NA,37,20,1,5,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,1
"https://openalex.org/W2444393725","10.1037/per0000106","Mentalization in borderline personality disorder: From bench to bedside.","Carla Sharp; Allison Kalpakci",2015,24,2.25,NA,NA,4,3,NA,1,NA,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2129138901","10.1016/j.tics.2015.08.003","Mental Imagery: Functional Mechanisms and Clinical Applications","Joel Pearson; Thomas Naselaris; Emily A. Holmes; Stephen M. Kosslyn",2015,484,216.436,20,4,46,26,3,15,1,101,265,11,63,4,0,0,4,0,2,0,0,0,5,1,1,9,0,3,1
"https://openalex.org/W985030052","10.1037/per0000135","Next steps in research on aggression in borderline personality disorder: Commentary on “Aggression in borderline personality disorder—A multidimensional model”.","Lori N. Scott; Paul A. Pilkonis",2015,3,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2051661459","10.1016/j.biopsych.2015.02.007","Estrogen and Extinction of Fear Memories:Implications for Posttraumatic Stress Disorder Treatment","Ebony M. Glover; Tanja Jovanovic; Seth D. Norrholm",2015,70,19,1,NA,9,8,1,NA,NA,36,23,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W4246371004","10.2174/221067660502150430155038","Trauma Interventions using Mindfulness Based Extinction and Reconsolidation (TIMBER<sup>©</sup>) as Monotherapy for Chronic PTSD: A Pilot Study","Basant Pradhan; Richard Gray; Tapan Parikh; Padmalatha Akkireddi; Andres Pumariega",2015,10,NA,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W1979628401","10.1111/famp.12143","Prevention and Intervention Research With Latino Families: A Translational Approach","Gabriela L. Stein; Linda E. Guzman",2015,18,4,NA,NA,1,1,NA,NA,NA,9,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
"https://openalex.org/W2137049827","10.1093/jpepsy/jsu108","A Systematic Review: Is There an App for That? Translational Science of Pediatric Behavior Change for Physical Activity and Dietary Interventions","Erin E. Brannon; Christopher C. Cushing",2015,83,8.4,NA,NA,11,7,NA,3,1,15,30,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2001913342","10.1037/a0036568","Health psychology and translational genomic research: Bringing innovation to cancer-related behavioral interventions.","Colleen M. McBride; Wendy C. Birmingham; Anita Y. Kinney",2015,24,2.75,NA,NA,5,4,NA,NA,1,2,6,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"https://openalex.org/W2008083196","10.1016/j.bbr.2014.07.028","Serotonin in fear conditioning processes","Elizabeth P. Bauer",2015,100,NA,NA,NA,NA,NA,NA,NA,NA,13,54,9,1,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"https://openalex.org/W1994673996","10.1038/npp.2013.317","D-Cycloserine Augmentation of Exposure Therapy for Post-Traumatic Stress Disorder: A Pilot Randomized Clinical Trial","JoAnn Difede; Judith Cukor; Katarzyna Wyka; Megan Olden; Hunter G. Hoffman; Francis S. Lee; Margaret Altemus",2014,157,166.5,18,1,5,2,3,NA,NA,99,34,17,3,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
"https://openalex.org/W2041755088","10.1002/j.1556-6678.2010.tb00043.x","The ABCs of CBT (Cognitive Behavior Therapy): Evidence-Based Approaches to Child Anxiety in Public School Settings","Lynn D. Miller; Christina Short; E. Jane Garland; Sandra Clark",2010,21,NA,NA,NA,NA,NA,NA,NA,NA,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W1981597802","10.1016/j.janxdis.2010.02.009","d-Cycloserine for the augmentation of an attentional training intervention for trait anxiety","Evelyn Behar; R. Kathryn McHugh; Andrew D. Peckham; Michael Otto",2010,18,NA,NA,NA,NA,NA,NA,NA,NA,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2068927945","10.1007/s10566-010-9094-6","D-Cycloserine Augmentation of Cognitive-Behavioral Therapy: Directions for Pilot Research in Pediatric Obsessive-Compulsive Disorder","Eric A. Storch; Dean McKay; Jeannette M. Reid; Daniel A. Geller; Wayne K. Goodman; Adam B. Lewin; Tanya K. Murphy",2010,10,NA,NA,NA,NA,NA,NA,NA,NA,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2033508894","10.1097/iyc.0b013e3181d22e14","Early Intervention Approaches to Enhance the Peer-Related Social Competence of Young Children With Developmental Delays","Michael J. Guralnick",2010,63,3.75,NA,NA,1,NA,NA,NA,1,12,35,10,6,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
"https://openalex.org/W2079657742","10.1188/14.cjon.s3.38-58","Putting Evidence Into Practice: An Update of Evidence-Based Interventions for Cancer-Related Fatigue During and Following Treatment","Sandra A. Mitchell; Amy J. Hoffman; Jane C. Clark; Regina M. DeGennaro; Patricia Poirier; Carolene B. Robinson; Breanna L. Weisbrod",2014,88,0.5,NA,NA,NA,NA,NA,NA,NA,24,2,60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"https://openalex.org/W2333096254","10.1097/nmd.0000000000000188","Empirically Supported Psychological Treatments","Dawson Church; David Feinstein; Julie Palmer-Hoffman; Phyllis K. Stein; Anthony Tranguch",2014,23,5.5,NA,NA,4,1,NA,2,1,22,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"https://openalex.org/W2008475506","10.1016/j.brat.2014.07.007","Hungry for reward: How can neuroscience inform the development of treatment for Anorexia Nervosa?","Rebecca J. Park; Lauren R. Godier-McBard; Felicity A. Cowdrey",2014,63,2.25,NA,NA,3,2,NA,1,NA,38,16,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2315685001","10.1037/xge0000016","Memories of traumatic events in childhood fade after experiencing similar less stressful events: Results from two natural experiments.","Carl F. Weems; Justin D. Russell; Donice M. Banks; Rebecca A. Graham; Erin L. Neill; Brandon G. Scott",2014,26,3,NA,NA,3,2,NA,NA,1,12,10,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"https://openalex.org/W2323072403","10.1097/hrp.0000000000000034","Adolescent Depression","Randy P. Auerbach; Roee Admon; Diego A. Pizzagalli",2014,62,0.5,NA,NA,1,1,NA,NA,NA,46,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2013335489","10.1177/2167702613497932","Reenvisioning Clinical Science","Lisa Simon Onken; Kathleen M. Carroll; Varda Shoham; Bruce N. Cuthbert; Melissa Riddle",2014,401,54,5,1,1,NA,NA,1,NA,170,49,92,11,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0
"https://openalex.org/W2331951322","10.1037/a0035892","Basic sleep and circadian science as building blocks for behavioral interventions: A translational approach for mood disorders.","Lauren D. Asarnow; Adriane M. Soehner; Allison G. Harvey",2014,11,1.25,NA,NA,3,2,NA,NA,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2088212731","10.1038/npp.2008.113","Challenges in Developing Novel Treatments for Childhood Disorders: Lessons from Research on Anxiety","Daniel S. Pine; Sarah M. Helfinstein; Yair Bar-Haim; Eric E. Nelson; Nathan A. Fox",2009,157,0.75,NA,NA,1,1,NA,NA,NA,104,43,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"https://openalex.org/W2052735846","10.1038/npp.2008.170","Bridging Bench and Practice: Translational Research for Schizophrenia and Other Psychotic Disorders","Philip S. Wang; Robert K. Heinssen; Molly Oliveri; Ann Wagner; Wayne K. Goodman",2009,13,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W171338788","10.1007/bf03392189","Translational behavior analysis: From laboratory science in stimulus control to intervention with persons with neurodevelopmental disabilities","William J. McIlvane",2009,16,0.5,NA,NA,1,1,NA,NA,NA,1,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"https://openalex.org/W2002790322","10.1017/s003329170800398x","Pathways from science findings to health benefits","Michael Rutter; Robert Plomin",2009,18,NA,NA,NA,NA,NA,NA,NA,NA,7,8,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2282853134","10.1002/da.20529","Evidence-based treatments for anxiety and depression: lost in translation?","Jürgen Unützer",2008,10,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"https://openalex.org/W2112921054","10.1111/j.1467-8721.2008.00617.x","Translating Family-Focused Prevention Science Into Effective Practice","Richard Spoth",2008,38,NA,NA,NA,NA,NA,NA,NA,NA,15,9,8,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"https://openalex.org/W2159630298","10.1016/j.biopsych.2008.01.012","A Meta-Analysis of D-Cycloserine and the Facilitation of Fear Extinction and Exposure Therapy","Melissa M. Norberg; John H. Krystal; David F. Tolin",2008,435,13,NA,NA,NA,NA,NA,NA,NA,226,128,39,6,5,0,0,0,0,1,0,0,7,0,0,1,2,0,0,0
"https://openalex.org/W2062599752","10.1016/j.cpr.2007.04.001","Borderline personality disorder and emotional responding: A review of the research literature","M. Zachary Rosenthal; Kim L. Gratz; David S. Kosson; Jennifer S. Cheavens; Carl W. Lejuez; Thomas R. Lynch",2008,197,3,NA,NA,NA,NA,NA,NA,NA,183,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W1488632761","10.1111/ap.12037","The Intersect of Theory, Methods, and Translation in Guiding Interventions for the Promotion of Physical Activity: A Case Example of a Research Programme","Ronald C. Plotnikoff; Philip J. Morgan; David R. Lubans; Ryan E. Rhodes; Sarah A. Costigan",2014,5,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W1964976320","10.1007/s10608-014-9604-1","Travellers’ Tales in Cognitive Bias Modification Research: A Commentary on the Special Issue","Elaine Fox; Bundy Mackintosh; Emily A. Holmes",2014,24,1.5,NA,NA,2,1,NA,1,NA,16,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2113875646","10.1017/s095457941300062x","A translational neuroscience framework for the development of socioemotional functioning in health and psychopathology","Jillian Lee Wiggins; Christopher S. Monk",2013,11,NA,NA,NA,NA,NA,NA,NA,NA,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2154003712","10.1037/0735-7028.38.3.278","Health care for the whole person: Research update.","Nadine J. Kaslow; Annie M. Bollini; Benjamin G. Druss; Robert L. Glueckauf; Lewis R. Goldfrank; Kelly J. Kelleher; Annette M. La Greca; R. Enrique Varela; Samuel S.-H. Wang; Linda Weinreb; Lonnie K. Zeltzer",2007,28,NA,NA,NA,NA,NA,NA,NA,NA,14,8,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"https://openalex.org/W1981311070","10.1017/s0954579406060457","Asserting the role of biobehavioral sciences in translational research: The behavioral neurobiology revolution","Stephen W. Porges",2006,19,NA,NA,NA,NA,NA,NA,NA,NA,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2114594413","10.1017/s0954579406060330","Bringing basic research on early experience and stress neurobiology to bear on preventive interventions for neglected and maltreated children","Megan R. Gunnar; Philip A. Fisher",2006,290,NA,NA,NA,NA,NA,NA,NA,NA,151,81,20,1,3,0,0,1,0,0,0,0,0,1,0,0,2,2,1,0
"https://openalex.org/W2027706707","10.1016/j.brat.2006.06.001","Risk-factor research and prevention programs for anxiety disorders: A translational research framework","Michael J. Zvolensky; Norman B. Schmidt; Amit Bernstein; Meghan E. Keough",2006,94,3,NA,NA,NA,NA,NA,NA,NA,79,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"https://openalex.org/W2137765279","10.1017/s1092852900010439","Emotional Learning and Glutamate: Translational Perspectives","Charles F. Gillespie; Kerry J. Ressler",2005,26,4,NA,NA,1,1,NA,NA,NA,7,9,2,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"https://openalex.org/W3012376150","10.1037/tps0000224","Translational aspects of the multidisciplinary study of metacognition.","Silvia Chapman; Leigh E. Colvin; Stephanie Cosentino",2020,7,0.25,NA,NA,1,1,NA,NA,NA,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W3012219228","10.1037/tps0000218","Metacognition in education: Translational research.","Jennifer G. Cromley; Andrea J. Kunze",2020,10,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2912349592","10.1016/j.copsyc.2018.12.004","Mindfulness, acceptance, and emotion regulation: perspectives from Monitor and Acceptance Theory (MAT)","Emily K. Lindsay; John David Creswell",2019,47,4.25,NA,NA,5,2,2,1,NA,46,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"https://openalex.org/W2010278034","10.1016/j.jadohealth.2013.02.015","Turning Disciplinary Knowledge Into Solutions","Sarah Gehlert",2013,15,0.25,NA,NA,NA,NA,NA,NA,NA,0,3,5,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
"https://openalex.org/W2140741029","10.1016/j.eurpsy.2012.08.002","Outreach and support in South London (OASIS), 2001–2011: Ten years of early diagnosis and treatment for young individuals at high clinical risk for psychosis","Paolo Fusar-Poli; Majella Byrne; Steven Badger; Lucia Valmaggia; Philip McGuire",2013,160,18.828,1,1,3,3,NA,NA,NA,96,32,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W1989673150","10.1037/a0030582","Applying theory across settings, behaviors, and populations: Translational challenges and opportunities.","Robin J. Mermelstein; Tracey A. Revenson",2013,17,NA,NA,NA,NA,NA,NA,NA,NA,5,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2045066965","10.1007/s10461-012-0393-9","A Randomized Controlled Trial to Evaluate the Relative Efficacy of the Addition of a Psycho-Social Intervention to Standard-of-Care Services in Reducing Attrition and Improving Attendance Among First-Time Users of Methadone Maintenance Treatment in China","Jing Gu; Joseph Lau; Huifang Xu; Ying Zhong; Yuantao Hao; Yuteng Zhao; Lirui Fan; Wenhua Ling",2013,16,NA,NA,NA,NA,NA,NA,NA,NA,8,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"https://openalex.org/W2050597029","10.1037/a0029909","Translating basic behavioral and social science research to clinical application: The EVOLVE mixed methods approach.","Janey C. Peterson; Susan M. Czajkowski; Mary E. Charlson; Alissa R. Link; Martin T. Wells; Alice M. Isen; Carol A. Mancuso; John P. Allegrante; Carla Boutin-Foster; Gbenga Ogedegbe; Jared B. Jobe",2013,43,4.6,NA,NA,8,5,1,2,NA,18,9,11,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"https://openalex.org/W2896650325","10.1002/dev.21775","Resilience priming: Translational models for understanding resiliency and adaptation to early life adversity","Amanda C. Kentner; John F. Cryan; Susanne Brummelte",2019,45,35.4,NA,NA,59,28,9,21,1,11,16,8,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"https://openalex.org/W2763420277","10.1111/mbe.12153","Building the Bridge Between Science and Practice: Essential Characteristics of a Translational Framework","K. Brooke Stafford‐Brizard; Pamela Cantor; L. Todd Rose",2017,11,3.85,NA,NA,4,4,NA,NA,NA,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"https://openalex.org/W2613580976","10.1016/j.nlm.2017.05.008","Combining D-cycloserine with appetitive extinction learning modulates amygdala activity during recall","Claudia Ebrahimi; Stefan Koch; Eva Friedel; Ilsoray Crespo; Thomas Fydrich; Andreas Ströhle; Andreas Heinz; Florian Schlagenhauf",2017,11,2,NA,NA,5,4,NA,1,NA,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2123089523","10.1037/a0028813","Effort-based decision-making in major depressive disorder: A translational model of motivational anhedonia.","Michael T. Treadway; Nicholas A. Bossaller; Richard C. Shelton; David H. Zald",2012,445,8.1,NA,NA,2,2,NA,NA,NA,207,204,9,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"https://openalex.org/W2315147516","10.1037/a0029040","Future dimensions: Neuroscience applications to practice in child and adolescent psychology.","Mikle South; Julie M. Wolf; Lauren Herlihy",2012,0,0.25,NA,NA,1,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2083343893","10.3109/10253890.2011.644605","Neuropattern: A new translational tool to detect and treat stress pathology. II. The Teltow study","Torsten Hero; Friedemann Gerhards; Hanne Thiart; Dirk H. Hellhammer; Michael Linden",2012,11,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2073927880","10.1111/j.1601-183x.2012.00801.x","Fear extinction and BDNF: translating animal models of PTSD to the clinic","Raül Andero; Kerry J. Ressler",2012,202,17.2,NA,NA,13,8,2,2,1,59,81,19,0,21,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"https://openalex.org/W1964779971","10.1007/s10608-014-9662-4","Emotion Regulation Flexibility","Amelia Aldao; Gal Sheppes; James J. Gross",2015,366,41.63,3,1,18,9,3,6,NA,251,119,7,11,0,0,0,0,1,1,1,0,0,0,1,5,3,0,0,0
"https://openalex.org/W1991180134","10.1038/npp.2012.268","Caloric Restriction Enhances Fear Extinction Learning in Mice","Megan Riddle; Morgan C. McKenna; Yonejung Yoon; Siobhan S. Pattwell; Patricia Mae G Santos; B. J. Casey; Charles E. Glatt",2013,31,47.3,5,NA,13,10,3,NA,NA,6,15,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2112279002","10.1177/1524839912438749","Partnering to Translate Evidence-Based Programs to Community Settings","Alison L. Miller; Allison M. Krusky; Susan P. Franzen; Shirley Cochran; Marc A. Zimmerman",2012,26,5.7,NA,NA,8,6,NA,2,NA,2,9,5,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0
"https://openalex.org/W2107374963","10.1136/jme.2009.029785","Translational ethics? The theory-practice gap in medical ethics","Alan Cribb",2010,23,NA,NA,NA,NA,NA,NA,NA,NA,0,3,6,1,0,0,0,0,0,0,0,0,0,0,9,5,0,1,0,0
"https://openalex.org/W1499537861","10.1111/j.1742-9552.2011.00005.x","Using cognitive enhancers to improve the treatment of anxiety disorders in young people: Examining the potential for D‐cycloserine to augment exposure for child anxiety","Simon P. Byrne; Lara J. Farrell; Ronald M. Rapee",2011,6,NA,NA,NA,NA,NA,NA,NA,NA,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W1558060935","10.1111/j.1468-2850.2011.01261.x","Beyond depression commentary: Wherefore art thou, depression clinic of tomorrow?","Greg J. Siegle",2011,13,3,NA,NA,NA,NA,NA,NA,NA,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2116254635","10.1017/s0033291711000109","The place of implementation science in the translational medicine continuum","Graham Thornicroft; Heidi Lempp; Michele Tansella",2011,59,1,NA,NA,2,2,NA,NA,NA,7,15,19,7,1,0,0,0,0,0,0,0,0,0,1,4,0,0,4,0
"https://openalex.org/W2329975296","10.2174/157340011797183193","Translational Fear Inhibition Models as Indices of Trauma-related Psychopathology","Seth D. Norrholm and Tanja Jovanovic",2011,10,3,NA,NA,NA,NA,NA,NA,NA,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2168430107","10.1037/1528-3542.8.3.307","The lasting effect of words on feelings: Words may facilitate exposure effects to threatening images.","Golnaz Tabibnia; Matthew D. Lieberman; Michelle G. Craske",2008,105,47.25,5,NA,4,3,NA,1,NA,45,50,2,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0
"https://openalex.org/W2077257194","10.1016/j.brat.2007.06.006","Enhancing exposure-based therapy from a translational research perspective","Stefan G. Hofmann",2007,124,NA,NA,NA,NA,NA,NA,NA,NA,56,48,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2121484097","10.3389/fnbeh.2011.00044","Neural Mechanisms of Impaired Fear Inhibition in Posttraumatic Stress Disorder","Tanja Jovanovic; Seth D. Norrholm",2011,93,2.1,NA,NA,3,2,1,NA,NA,55,40,5,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W10784171","10.1007/bf03392233","The aesthetics of intervention in defense of the esoteric","Iser G. DeLeon",2011,5,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"https://openalex.org/W2110224827","10.1002/da.20754","Looking to the future of research in pediatric anxiety disorders","John S. March",2011,13,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W1966491990","10.1097/yco.0b013e3282f0b8ed","Metacognitive training in schizophrenia: from basic research to knowledge translation and intervention","Steffen Moritz; Todd S. Woodward",2007,407,13,1,NA,NA,NA,NA,NA,NA,222,74,11,5,0,0,0,0,0,0,0,0,0,3,5,6,3,0,0,0
"https://openalex.org/W2917557072","10.3389/fpsyg.2019.00495","Innovation in Psychotherapy, Challenges, and Opportunities: An Opinion Paper","Janina I. Schweiger; Kai G. Kahl; Jan Philipp Klein; Valerija Sipos; Ulrich Schweiger",2019,4,6.8,NA,NA,13,8,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2302593082","10.1177/1359104515572379","Equine-Assisted Psychotherapy for adolescents experiencing depression and/or anxiety: A therapist’s perspective","Kaitlyn Wilson; Melissa Buultjens; Melissa Monfries; Leila Karimi",2017,29,1.25,NA,NA,1,1,NA,NA,NA,19,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"https://openalex.org/W2031067137","10.1159/000365649","Die Funktionsanalyse in der Verhaltenstherapie","Anne Katrin Külz",2014,2,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2886638665","10.18725/oparu-9704","Healthy cognitive aging through cognitive training, physical exercise, and leisure activities : from theory to new interventions","Patrick Fissler",2018,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W3010195895","10.1007/s10567-020-00314-4","A Paradigm for Understanding Adolescent Social Anxiety with Unfamiliar Peers: Conceptual Foundations and Directions for Future Research","Christopher J. Cannon; Bridget A. Makol; Lauren M. Keeley; Noor Qasmieh; Hide Okuno; Sarah J. Racz; Andres De Los Reyes",2020,18,7.33,NA,1,1,NA,NA,1,NA,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2766706430","10.1016/j.cpr.2017.10.010","Exposure therapy augmentation: A review and extension of techniques informed by an inhibitory learning approach","Jaclyn S. Weisman; Thomas L. Rodebaugh",2018,60,78.45,NA,NA,131,90,12,28,1,35,13,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"https://openalex.org/W2725508837","10.1016/j.psc.2017.08.009","Acceptance and Commitment Therapy as a Treatment for Anxiety and Depression","Michael P. Twohig; Michael E. Levin",2017,99,25.35,2,NA,5,2,NA,3,NA,93,8,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2150511273","10.1521/ijgp.2015.65.3.332","Psychodynamic Group Psychotherapy: A Behavior Science Perspective","Russell Hopfenberg",2015,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2006526167","10.1016/j.jad.2014.09.058","Listening to the heart: A meta-analysis of cognitive behavior therapy impact on the heart rate of patients with anxiety disorders","Raquel Gonçalves; Helga Rodrigues; Felipe Novaes; Javier Rodríguez Árbol; Eliane Volchan; Evandro Silva Freire Coutinho; Ivan Figueira; Paula Ventura",2015,18,0.75,NA,NA,1,1,NA,NA,NA,13,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://openalex.org/W2145081648","10.1586/14737175.2014.934677","Enhancing exposure therapy for anxiety disorders, obsessive-compulsive disorder and post-traumatic stress disorder","Joseph F. McGuire; Adam B. Lewin; Eric A. Storch",2014,31,4.25,NA,NA,2,2,NA,NA,NA,16,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
